looking for LSL streams...
success to: NIC (type: Markers)
sample: 0.0 Hz
canaux: 1
success to: NIC (type: EEG)
sample: 500.0 Hz
canaux: 20
success to: NIC (type: Quality)
sample: 1.0 Hz
canaux: 20
success to: NIC (type: Accelerometer)
sample: 100.0 Hz
canaux: 3
[NIC] [EEG] [EEG-20ch] Time: 1062211.711 | EEG: ['-4908.85', '-5933.76', '-5704.26', '-4538.58', '-18826.34', '-18771.46', '-10851.34', '-18626.98', '-5581.00', '-5709.89', '-5960.27', '-5547.71', '-16323.42', '-18754.10', '-12929.44', '-10126.88', '-7682.37', '-8129.55', '-7966.66', '-13762.38']
[NIC] [EEG] [EEG-20ch] Time: 1062211.713 | EEG: ['-4914.71', '-5939.20', '-5709.36', '-4544.78', '-18828.44', '-18772.89', '-10856.77', '-18628.69', '-5587.10', '-5715.66', '-5966.57', '-5553.06', '-16330.43', '-18755.77', '-12935.50', '-10131.50', '-7687.00', '-8134.89', '-7972.58', '-13767.48']
[NIC] [Accelerometer] [3ch] Time: 1062211.713 | Marker: ['225.00', '-304.00', '9326.00']
[NIC] [EEG] [EEG-20ch] Time: 1062211.715 | EEG: ['-4892.40', '-5918.55', '-5688.24', '-4522.23', '-18821.43', '-18767.17', '-10836.22', '-18621.54', '-5564.93', '-5693.39', '-5945.30', '-5531.93', '-16307.64', '-18749.33', '-12913.04', '-10110.33', '-7664.40', '-8113.91', '-7951.17', '-13745.50']
[NIC] [EEG] [EEG-20ch] Time: 1062211.717 | EEG: ['-4911.28', '-5937.62', '-5707.22', '-4540.78', '-18826.77', '-18772.70', '-10854.34', '-18627.41', '-5583.48', '-5712.56', '-5963.99', '-5550.00', '-16326.52', '-18754.91', '-12932.21', '-10130.12', '-7684.28', '-8133.84', '-7970.48', '-13764.91']
[NIC] [EEG] [EEG-20ch] Time: 1062211.719 | EEG: ['-4888.25', '-5913.59', '-5681.71', '-4517.84', '-18820.14', '-18765.64', '-10829.83', '-18620.11', '-5559.44', '-5689.53', '-5940.10', '-5526.35', '-16302.63', '-18747.86', '-12907.98', '-10105.61', '-7660.10', '-8108.95', '-7945.40', '-13742.02']
[NIC] [EEG] [EEG-20ch] Time: 1062211.721 | EEG: ['-4893.35', '-5918.46', '-5686.71', '-4522.75', '-18821.15', '-18766.98', '-10835.03', '-18621.40', '-5564.40', '-5693.39', '-5944.54', '-5532.12', '-16307.21', '-18749.10', '-12912.18', '-10110.71', '-7665.06', '-8114.15', '-7950.97', '-13747.36']
[NIC] [EEG] [EEG-20ch] Time: 1062211.723 | EEG: ['-4883.29', '-5908.87', '-5678.23', '-4513.17', '-18818.76', '-18764.16', '-10826.16', '-18618.78', '-5554.68', '-5683.38', '-5935.00', '-5523.11', '-16297.87', '-18746.57', '-12902.64', '-10101.13', '-7656.91', '-8105.61', '-7942.01', '-13737.25']
[NIC] [EEG] [EEG-20ch] Time: 1062211.725 | EEG: ['-4898.02', '-5924.03', '-5692.58', '-4527.33', '-18823.10', '-18768.22', '-10840.80', '-18622.78', '-5568.17', '-5697.77', '-5949.31', '-5536.41', '-16312.98', '-18750.86', '-12917.52', '-10116.05', '-7670.93', '-8119.87', '-7955.88', '-13751.84']
[NIC] [EEG] [EEG-20ch] Time: 1062211.727 | EEG: ['-4900.12', '-5925.70', '-5693.48', '-4528.24', '-18823.34', '-18768.65', '-10843.18', '-18623.50', '-5569.79', '-5699.44', '-5951.12', '-5537.60', '-16315.32', '-18751.19', '-12919.67', '-10118.44', '-7672.02', '-8121.59', '-7957.98', '-13752.75']
[NIC] [Accelerometer] [3ch] Time: 1062211.733 | Marker: ['264.00', '-304.00', '9326.00']
[NIC] [EEG] [EEG-20ch] Time: 1062211.729 | EEG: ['-4918.58', '-5944.59', '-5712.94', '-4548.07', '-18828.68', '-18774.56', '-10862.30', '-18629.93', '-5590.58', '-5720.19', '-5970.67', '-5557.97', '-16334.63', '-18757.06', '-12938.50', '-10136.08', '-7692.05', '-8140.13', '-7977.96', '-13772.82']
[NIC] [EEG] [EEG-20ch] Time: 1062211.731 | EEG: ['-4909.09', '-5934.91', '-5703.97', '-4537.77', '-18825.87', '-18772.03', '-10852.72', '-18627.60', '-5581.33', '-5710.65', '-5961.66', '-5547.48', '-16324.00', '-18753.91', '-12928.58', '-10125.83', '-7682.28', '-8130.03', '-7967.42', '-13762.62']
[NIC] [EEG] [EEG-20ch] Time: 1062211.733 | EEG: ['-4915.81', '-5941.68', '-5710.22', '-4543.64', '-18828.11', '-18773.13', '-10859.30', '-18628.93', '-5587.53', '-5715.80', '-5967.28', '-5553.25', '-16329.96', '-18755.77', '-12934.88', '-10132.41', '-7688.00', '-8136.18', '-7971.72', '-13768.63']
[NIC] [EEG] [EEG-20ch] Time: 1062211.735 | EEG: ['-4892.44', '-5918.31', '-5684.47', '-4520.13', '-18821.67', '-18767.12', '-10834.98', '-18621.54', '-5563.40', '-5691.19', '-5943.73', '-5530.21', '-16305.02', '-18749.05', '-12911.04', '-10109.24', '-7664.16', '-8112.05', '-7948.64', '-13745.02']
[NIC] [EEG] [EEG-20ch] Time: 1062211.737 | EEG: ['-4891.83', '-5917.36', '-5684.66', '-4519.99', '-18821.67', '-18766.74', '-10834.65', '-18621.54', '-5563.31', '-5691.81', '-5943.49', '-5529.60', '-16305.30', '-18749.14', '-12911.13', '-10109.14', '-7663.58', '-8111.48', '-7949.40', '-13744.45']
[NIC] [EEG] [EEG-20ch] Time: 1062211.739 | EEG: ['-4872.13', '-5897.81', '-5666.30', '-4500.48', '-18815.76', '-18760.87', '-10815.53', '-18614.91', '-5544.14', '-5671.41', '-5923.70', '-5510.52', '-16286.23', '-18744.09', '-12892.01', '-10089.25', '-7645.61', '-8093.93', '-7930.95', '-13725.00']
[NIC] [EEG] [EEG-20ch] Time: 1062211.741 | EEG: ['-4878.04', '-5904.44', '-5673.93', '-4506.92', '-18817.81', '-18762.35', '-10822.34', '-18616.77', '-5550.72', '-5678.65', '-5929.47', '-5517.77', '-16293.05', '-18745.33', '-12898.59', '-10096.60', '-7652.09', '-8101.65', '-7937.96', '-13732.58']
[NIC] [EEG] [EEG-20ch] Time: 1062211.743 | EEG: ['-4854.96', '-5881.98', '-5650.23', '-4483.84', '-18811.28', '-18755.87', '-10799.03', '-18607.67', '-5527.31', '-5656.34', '-5906.25', '-5494.60', '-16269.97', '-18738.46', '-12875.42', '-10073.90', '-7628.58', '-8078.62', '-7914.45', '-13710.83']
[NIC] [EEG] [EEG-20ch] Time: 1062211.745 | EEG: ['-4895.31', '-5922.51', '-5690.62', '-4525.23', '-18822.34', '-18767.93', '-10839.27', '-18619.35', '-5567.41', '-5695.87', '-5947.78', '-5535.27', '-16310.26', '-18750.05', '-12915.23', '-10113.81', '-7669.45', '-8118.06', '-7954.88', '-13750.27']
[NIC] [Accelerometer] [3ch] Time: 1062211.743 | Marker: ['186.00', '-264.00', '9365.00']
[NIC] [Accelerometer] [3ch] Time: 1062211.751 | Marker: ['186.00', '-304.00', '9326.00']
[NIC] [EEG] [EEG-20ch] Time: 1062211.747 | EEG: ['-4905.37', '-5931.85', '-5699.54', '-4535.29', '-18825.29', '-18770.03', '-10849.38', '-18625.26', '-5578.04', '-5705.93', '-5957.56', '-5544.52', '-16320.71', '-18752.77', '-12923.86', '-10123.21', '-7678.41', '-8127.21', '-7964.47', '-13759.42']
[NIC] [EEG] [EEG-20ch] Time: 1062211.749 | EEG: ['-4920.63', '-5946.25', '-5715.04', '-4550.46', '-18829.54', '-18774.75', '-10864.26', '-18630.36', '-5591.92', '-5720.90', '-5972.77', '-5558.73', '-16336.01', '-18757.15', '-12939.88', '-10138.75', '-7693.24', '-8141.85', '-7977.77', '-13774.49']
[NIC] [EEG] [EEG-20ch] Time: 1062211.751 | EEG: ['-4908.42', '-5933.52', '-5702.07', '-4537.54', '-18826.34', '-18771.08', '-10851.34', '-18626.41', '-5579.66', '-5707.07', '-5960.46', '-5546.43', '-16323.33', '-18753.39', '-12927.87', '-10125.45', '-7679.80', '-8129.17', '-7965.28', '-13760.90']
[NIC] [EEG] [EEG-20ch] Time: 1062211.753 | EEG: ['-4910.52', '-5936.43', '-5704.64', '-4539.30', '-18826.44', '-18771.98', '-10854.67', '-18626.84', '-5583.76', '-5710.08', '-5962.32', '-5549.86', '-16325.43', '-18754.10', '-12930.68', '-10128.59', '-7683.37', '-8132.03', '-7968.76', '-13763.95']
[NIC] [EEG] [EEG-20ch] Time: 1062211.755 | EEG: ['-4890.25', '-5917.50', '-5685.76', '-4520.61', '-18820.67', '-18766.60', '-10834.46', '-18621.40', '-5563.45', '-5691.72', '-5942.68', '-5529.79', '-16305.40', '-18748.24', '-12911.51', '-10110.00', '-7663.68', '-8113.34', '-7949.35', '-13745.12']
[NIC] [EEG] [EEG-20ch] Time: 1062211.757 | EEG: ['-4891.68', '-5918.31', '-5687.76', '-4520.51', '-18821.00', '-18767.64', '-10836.08', '-18621.78', '-5564.45', '-5692.58', '-5944.06', '-5531.22', '-16307.93', '-18749.43', '-12912.37', '-10111.09', '-7665.49', '-8114.43', '-7950.69', '-13746.07']
[NIC] [EEG] [EEG-20ch] Time: 1062211.759 | EEG: ['-4874.52', '-5900.53', '-5668.50', '-4501.87', '-18815.52', '-18761.59', '-10817.96', '-18615.53', '-5545.90', '-5673.12', '-5925.27', '-5512.38', '-16289.28', '-18744.09', '-12893.96', '-10091.74', '-7646.51', '-8096.08', '-7930.80', '-13727.09']
[NIC] [EEG] [EEG-20ch] Time: 1062211.761 | EEG: ['-4881.10', '-5908.11', '-5675.51', '-4510.16', '-18818.24', '-18763.54', '-10824.59', '-18616.96', '-5553.15', '-5681.32', '-5933.38', '-5520.20', '-16297.20', '-18746.00', '-12901.36', '-10098.41', '-7653.95', '-8103.56', '-7939.15', '-13735.15']
[NIC] [Accelerometer] [3ch] Time: 1062211.761 | Marker: ['225.00', '-264.00', '9326.00']
[NIC] [EEG] [EEG-20ch] Time: 1062211.763 | EEG: ['-4875.66', '-5901.96', '-5670.98', '-4506.16', '-18816.52', '-18762.26', '-10818.43', '-18615.10', '-5548.43', '-5677.41', '-5929.18', '-5515.77', '-16291.57', '-18744.80', '-12895.97', '-10094.60', '-7649.99', '-8099.08', '-7934.38', '-13729.48']
[NIC] [EEG] [EEG-20ch] Time: 1062211.765 | EEG: ['-4898.26', '-5925.32', '-5694.29', '-4528.86', '-18823.01', '-18768.60', '-10842.28', '-18623.07', '-5570.84', '-5699.97', '-5951.69', '-5538.08', '-16314.60', '-18751.00', '-12918.76', '-10117.77', '-7671.55', '-8122.49', '-7956.70', '-13752.75'], '-18745.90', '-12900.74', '-10098.55', '-7655.19', '-8103.71', '-7939.77', '-13735.58']
[NIC] [EEG] [EEG-20ch] Time: 1062211.767 | EEG: ['-4899.93', '-5926.94', '-5696.20', '-4530.43', '-18824.20', '-18769.22', '-10843.80', '-18623.78', '-5571.84', '-5700.25', '-5953.46', '-5539.56', '-16315.41', '-18751.34', '-12920.09', '-10118.01', '-7673.07', '-8122.35', '-7957.70', '-13753.32']
[NIC] [EEG] [EEG-20ch] Time: 1062211.769 | EEG: ['-4921.25', '-5947.30', '-5716.23', '-4552.08', '-18829.92', '-18775.13', '-10864.78', '-18629.98', '-5593.01', '-5721.38', '-5974.15', '-5560.40', '-16337.25', '-18757.35', '-12941.22', '-10139.13', '-7693.48', '-8142.95', '-7979.39', '-13774.44']
[NIC] [EEG] [EEG-20ch] Time: 1062211.771 | EEG: ['-4908.13', '-5934.29', '-5702.83', '-4538.35', '-18825.91', '-18771.46', '-10852.77', '-18626.93', '-5581.00', '-5707.88', '-5960.94', '-5547.24', '-16324.28', '-18754.01', '-12928.63', '-10126.69', '-7681.51', '-8130.03', '-7966.42', '-13761.38']
[NIC] [Accelerometer] [3ch] Time: 1062211.771 | Marker: ['225.00', '-304.00', '9365.00']
[NIC] [EEG] [EEG-20ch] Time: 1062211.773 | EEG: ['-4889.92', '-5916.98', '-5685.76', '-4520.46', '-18821.10', '-18766.64', '-10835.55', '-18621.69', '-5562.64', '-5690.72', '-5943.20', '-5530.45', '-16306.40', '-18748.48', '-12910.94', '-10108.76', '-7664.59', '-8112.62', '-7949.40', '-13743.74']
[NIC] [EEG] [EEG-20ch] Time: 1062211.775 | EEG: ['-4889.77', '-5917.45', '-5685.42', '-4520.61', '-18821.05', '-18766.36', '-10834.55', '-18620.30', '-5562.02', '-5690.53', '-5943.39', '-5529.55', '-16306.02', '-18748.57', '-12910.89', '-10108.28', '-7663.92', '-8112.91', '-7949.35', '-13743.74']
[NIC] [EEG] [EEG-20ch] Time: 1062211.777 | EEG: ['-4898.40', '-5926.08', '-5695.06', '-4529.05', '-18823.44', '-18768.98', '-10843.99', '-18623.54', '-5572.60', '-5699.21', '-5952.41', '-5538.75', '-16314.56', '-18751.57', '-12919.86', '-10117.72', '-7672.60', '-8122.25', '-7958.75', '-13753.32']
[NIC] [Accelerometer] [3ch] Time: 1062211.781 | Marker: ['225.00', '-264.00', '9326.00']
[NIC] [EEG] [EEG-20ch] Time: 1062211.779 | EEG: ['-4878.28', '-5905.44', '-5674.27', '-4507.35', '-18817.90', '-18762.83', '-10822.49', '-18617.25', '-5550.19', '-5677.75', '-5932.38', '-5517.58', '-16292.48', '-18745.47', '-12899.16', '-10097.08', '-7651.19', '-8101.23', '-7937.38', '-13732.29']
[NIC] [Accelerometer] [3ch] Time: 1062211.791 | Marker: ['225.00', '-304.00', '9365.00']
[NIC] [EEG] [EEG-20ch] Time: 1062211.781 | EEG: ['-4889.06', '-5916.55', '-5683.76', '-4519.27', '-18821.00', '-18766.21', '-10832.21', '-18620.06', '-5560.68', '-5688.95', '-5943.01', '-5528.21', '-16304.11', '-18748.48', '-12909.75', '-10107.52', '-7662.39', '-8112.10', '-7948.21', '-13743.97']
[NIC] [EEG] [EEG-20ch] Time: 1062211.783 | EEG: ['-4880.00', '-5907.30', '-5675.32', '-4511.40', '-18818.00', '-18763.83', '-10824.11', '-18617.35', '-5553.06', '-5681.90', '-5934.33', '-5521.01', '-16296.63', '-18746.19', '-12901.12', '-10099.46', '-7654.86', '-8104.28', '-7940.15', '-13736.68']
[NIC] [Accelerometer] [3ch] Time: 1062211.801 | Marker: ['186.00', '-225.00', '9326.00']
[NIC] [EEG] [EEG-20ch] Time: 1062211.785 | EEG: ['-4902.60', '-5929.33', '-5697.68', '-4532.29', '-18824.48', '-18770.36', '-10846.71', '-18624.50', '-5573.70', '-5703.12', '-5955.41', '-5542.56', '-16319.13', '-18752.91', '-12922.91', '-10121.58', '-7677.03', '-8125.50', '-7961.56', '-13757.23']
[NIC] [EEG] [EEG-20ch] Time: 1062211.787 | EEG: ['-4903.36', '-5929.09', '-5697.92', '-4532.19', '-18824.82', '-18770.51', '-10846.95', '-18625.21', '-5574.27', '-5703.40', '-5955.65', '-5542.23', '-16318.99', '-18752.53', '-12924.00', '-10120.96', '-7676.32', '-8125.50', '-7961.42', '-13757.85']
[NIC] [EEG] [EEG-20ch] Time: 1062211.789 | EEG: ['-4920.53', '-5945.44', '-5715.42', '-4550.27', '-18829.87', '-18775.04', '-10864.02', '-18630.08', '-5591.82', '-5721.19', '-5973.20', '-5559.83', '-16335.78', '-18757.54', '-12940.46', '-10137.18', '-7693.05', '-8142.66', '-7978.30', '-13775.06']
[NIC] [EEG] [EEG-20ch] Time: 1062211.791 | EEG: ['-4902.79', '-5928.23', '-5696.92', '-4532.00', '-18824.63', '-18769.93', '-10845.66', '-18625.60', '-5574.75', '-5703.45', '-5955.65', '-5542.09', '-16317.89', '-18752.62', '-12922.38', '-10120.54', '-7675.93', '-8124.40', '-7961.23', '-13755.66']
[NIC] [EEG] [EEG-20ch] Time: 1062211.793 | EEG: ['-4904.79', '-5929.33', '-5699.49', '-4533.81', '-18825.39', '-18770.60', '-10848.24', '-18625.83', '-5576.33', '-5705.36', '-5957.89', '-5544.09', '-16320.18', '-18752.91', '-12923.77', '-10122.63', '-7677.51', '-8126.45', '-7963.32', '-13757.80']
[NIC] [EEG] [EEG-20ch] Time: 1062211.795 | EEG: ['-4889.54', '-5914.93', '-5683.71', '-4518.22', '-18820.76', '-18766.07', '-10832.41', '-18621.02', '-5559.73', '-5689.48', '-5941.58', '-5526.83', '-16304.26', '-18748.19', '-12908.41', '-10106.28', '-7661.68', '-8110.52', '-7946.92', '-13742.45']
[NIC] [EEG] [EEG-20ch] Time: 1062211.797 | EEG: ['-4886.06', '-5910.78', '-5679.80', '-4513.98', '-18819.29', '-18764.74', '-10829.31', '-18618.97', '-5555.10', '-5685.57', '-5937.39', '-5523.30', '-16300.44', '-18747.52', '-12904.74', '-10102.18', '-7657.34', '-8107.38', '-7943.20', '-13738.68']
[NIC] [EEG] [EEG-20ch] Time: 1062211.799 | EEG: ['-4868.36', '-5892.56', '-5661.54', '-4497.58', '-18814.38', '-18759.44', '-10812.24', '-18612.82', '-5538.80', '-5668.12', '-5920.51', '-5505.80', '-16282.23', '-18743.09', '-12886.67', '-10085.01', '-7639.98', '-8090.26', '-7925.32', '-13721.37']
[NIC] [EEG] [EEG-20ch] Time: 1062211.801 | EEG: ['-4877.66', '-5903.58', '-5671.79', '-4507.83', '-18817.00', '-18762.40', '-10821.15', '-18615.58', '-5549.57', '-5678.56', '-5930.23', '-5516.81', '-16292.57', '-18745.62', '-12897.11', '-10096.26', '-7651.09', '-8099.51', '-7934.38', '-13732.39']
[NIC] [EEG] [EEG-20ch] Time: 1062211.803 | EEG: ['-4865.98', '-5891.90', '-5659.58', '-4494.71', '-18813.71', '-18759.06', '-10808.85', '-18611.24', '-5537.46', '-5666.54', '-5918.03', '-5504.23', '-16279.75', '-18742.09', '-12884.86', '-10083.87', '-7638.22', '-8087.02', '-7922.84', '-13720.37']
[NIC] [EEG] [EEG-20ch] Time: 1062211.805 | EEG: ['-4893.88', '-5918.98', '-5688.29', '-4522.32', '-18821.91', '-18767.74', '-10836.89', '-18619.82', '-5564.02', '-5693.44', '-5945.06', '-5531.93', '-16307.31', '-18749.67', '-12912.80', '-10111.09', '-7665.35', '-8114.67', '-7951.35', '-13746.83']
[NIC] [EEG] [EEG-20ch] Time: 1062211.807 | EEG: ['-4900.98', '-5925.75', '-5696.15', '-4529.67', '-18824.20', '-18769.41', '-10844.04', '-18623.54', '-5572.51', '-5700.44', '-5952.26', '-5539.99', '-16315.03', '-18751.81', '-12920.38', '-10118.49', '-7673.98', '-8123.02', '-7958.70', '-13753.56']
[NIC] [EEG] [EEG-20ch] Time: 1062211.809 | EEG: ['-4911.18', '-5938.58', '-5707.79', '-4541.64', '-18827.11', '-18772.79', '-10855.91', '-18627.60', '-5583.48', '-5713.51', '-5963.99', '-5552.01', '-16327.05', '-18754.91', '-12931.59', '-10130.41', '-7685.23', '-8134.37', '-7970.38', '-13765.19']
[NIC] [Accelerometer] [3ch] Time: 1062211.809 | Marker: ['186.00', '-304.00', '9286.00']
[NIC] [EEG] [EEG-20ch] Time: 1062211.811 | EEG: ['-4897.69', '-5923.84', '-5693.48', '-4528.62', '-18823.82', '-18768.74', '-10842.61', '-18624.16', '-5569.74', '-5699.25', '-5949.83', '-5537.56', '-16313.60', '-18750.72', '-12918.09', '-10116.05', '-7671.40', '-8120.11', '-7956.65', '-13751.70']
[NIC] [EEG] [EEG-20ch] Time: 1062211.813 | EEG: ['-4911.71', '-5938.34', '-5707.22', '-4542.49', '-18828.11', '-18772.70', '-10856.68', '-18628.07', '-5583.91', '-5712.08', '-5963.61', '-5551.43', '-16327.19', '-18754.77', '-12932.45', '-10129.50', '-7685.38', '-8134.46', '-7970.43', '-13766.10']
[NIC] [EEG] [EEG-20ch] Time: 1062211.815 | EEG: ['-4894.73', '-5920.89', '-5689.38', '-4524.56', '-18822.43', '-18767.64', '-10838.75', '-18623.07', '-5566.41', '-5694.96', '-5946.68', '-5534.74', '-16309.31', '-18749.91', '-12914.90', '-10112.48', '-7666.83', '-8117.25', '-7953.50', '-13748.93']
[NIC] [EEG] [EEG-20ch] Time: 1062211.817 | EEG: ['-4894.07', '-5919.31', '-5687.90', '-4522.75', '-18821.29', '-18767.50', '-10836.46', '-18622.26', '-5564.50', '-5695.06', '-5946.16', '-5532.88', '-16308.36', '-18749.14', '-12914.28', '-10111.62', '-7665.44', '-8115.34', '-7952.07', '-13747.60']
[NIC] [EEG] [EEG-20ch] Time: 1062211.819 | EEG: ['-4878.85', '-5904.01', '-5673.22', '-4508.16', '-18817.04', '-18763.59', '-10822.77', '-18616.54', '-5550.34', '-5679.89', '-5931.23', '-5518.72', '-16293.53', '-18745.57', '-12899.21', '-10096.17', '-7651.23', '-8100.32', '-7936.91', '-13732.82']
[NIC] [EEG] [EEG-20ch] Time: 1062211.821 | EEG: ['-4894.11', '-5919.08', '-5688.29', '-4523.37', '-18822.05', '-18767.26', '-10838.22', '-18621.16', '-5564.98', '-5693.48', '-5946.25', '-5533.50', '-16308.83', '-18749.91', '-12914.28', '-10111.05', '-7665.97', '-8115.96', '-7952.31', '-13747.98']
[NIC] [Accelerometer] [3ch] Time: 1062211.819 | Marker: ['225.00', '-264.00', '9286.00']
[NIC] [EEG] [EEG-20ch] Time: 1062211.823 | EEG: ['-4888.01', '-5913.88', '-5684.14', '-4518.13', '-18820.96', '-18765.26', '-10832.31', '-18619.97', '-5559.16', '-5688.71', '-5940.48', '-5527.93', '-16303.97', '-18748.71', '-12909.46', '-10106.75', '-7662.34', '-8110.95', '-7946.78', '-13742.21']
[NIC] [EEG] [EEG-20ch] Time: 1062211.825 | EEG: ['-4900.74', '-5925.80', '-5695.68', '-4529.05', '-18824.44', '-18769.36', '-10844.80', '-18623.50', '-5571.75', '-5701.69', '-5952.88', '-5539.70', '-16315.37', '-18751.81', '-12921.53', '-10119.72', '-7674.60', '-8123.40', '-7959.27', '-13755.18']
[NIC] [EEG] [EEG-20ch] Time: 1062211.827 | EEG: ['-4901.89', '-5928.47', '-5697.49', '-4531.34', '-18824.91', '-18770.17', '-10847.62', '-18624.07', '-5572.70', '-5703.26', '-5954.69', '-5541.90', '-16317.37', '-18752.29', '-12922.38', '-10121.06', '-7677.17', '-8125.45', '-7960.56', '-13756.61']
[NIC] [EEG] [EEG-20ch] Time: 1062211.829 | EEG: ['-4927.83', '-5952.79', '-5722.09', '-4557.71', '-18831.92', '-18776.99', '-10871.70', '-18632.60', '-5598.12', '-5728.20', '-5981.30', '-5566.41', '-16342.93', '-18759.06', '-12948.13', '-10146.05', '-7700.68', '-8148.81', '-7985.83', '-13781.17']
[NIC] [EEG] [EEG-20ch] Time: 1062211.831 | EEG: ['-4912.23', '-5938.05', '-5706.17', '-4541.59', '-18827.11', '-18772.41', '-10854.96', '-18629.17', '-5583.24', '-5712.37', '-5965.47', '-5550.19', '-16327.81', '-18755.06', '-12932.25', '-10129.36', '-7684.76', '-8132.55', '-7970.29', '-13766.10']
[NIC] [Accelerometer] [3ch] Time: 1062211.829 | Marker: ['186.00', '-264.00', '9365.00']
[NIC] [EEG] [EEG-20ch] Time: 1062211.833 | EEG: ['-4912.23', '-5938.86', '-5706.12', '-4541.44', '-18826.96', '-18772.08', '-10855.53', '-18628.65', '-5583.29', '-5713.23', '-5965.19', '-5550.00', '-16328.05', '-18755.53', '-12931.92', '-10130.50', '-7685.04', '-8133.65', '-7970.38', '-13765.29']
[NIC] [EEG] [EEG-20ch] Time: 1062211.835 | EEG: ['-4881.52', '-5907.77', '-5676.46', '-4511.93', '-18818.81', '-18763.54', '-10824.97', '-18618.30', '-5552.58', '-5682.09', '-5934.05', '-5520.11', '-16296.58', '-18746.81', '-12901.88', '-10099.70', '-7655.10', '-8103.90', '-7939.15', '-13735.01']
[NIC] [EEG] [EEG-20ch] Time: 1062211.837 | EEG: ['-4892.54', '-5918.65', '-5687.33', '-4522.18', '-18821.53', '-18766.79', '-10835.70', '-18620.21', '-5563.59', '-5692.34', '-5944.78', '-5532.07', '-16307.64', '-18749.05', '-12912.56', '-10110.28', '-7666.40', '-8115.24', '-7948.83', '-13745.83']
[NIC] [EEG] [EEG-20ch] Time: 1062211.839 | EEG: ['-4875.56', '-5901.77', '-5670.40', '-4505.40', '-18816.52', '-18761.88', '-10819.44', '-18615.91', '-5547.33', '-5676.56', '-5926.94', '-5515.24', '-16290.19', '-18744.38', '-12895.16', '-10093.98', '-7649.61', '-8098.94', '-7932.85', '-13728.95']
[NIC] [EEG] [EEG-20ch] Time: 1062211.841 | EEG: ['-4884.10', '-5909.06', '-5678.37', '-4513.79', '-18818.81', '-18763.88', '-10827.49', '-18617.87', '-5555.10', '-5684.14', '-5935.91', '-5523.78', '-16299.30', '-18747.14', '-12904.22', '-10101.65', '-7657.38', '-8106.71', '-7941.82', '-13736.77']
[NIC] [Accelerometer] [3ch] Time: 1062211.839 | Marker: ['225.00', '-225.00', '9326.00']
[NIC] [EEG] [EEG-20ch] Time: 1062211.843 | EEG: ['-4876.90', '-5902.39', '-5671.45', '-4506.78', '-18816.76', '-18761.73', '-10819.67', '-18615.06', '-5547.05', '-5676.79', '-5929.33', '-5516.10', '-16292.29', '-18744.85', '-12897.78', '-10094.74', '-7650.66', '-8099.27', '-7934.67', '-13730.34']
[NIC] [EEG] [EEG-20ch] Time: 1062211.845 | EEG: ['-4883.58', '-5908.82', '-5678.13', '-4513.12', '-18819.24', '-18764.36', '-10827.59', '-18617.44', '-5554.53', '-5683.66', '-5935.15', '-5522.54', '-16297.82', '-18746.38', '-12902.93', '-10100.94', '-7657.00', '-8105.42', '-7941.25', '-13736.30']
[NIC] [EEG] [EEG-20ch] Time: 1062211.847 | EEG: ['-4896.93', '-5921.51', '-5690.34', '-4525.38', '-18822.77', '-18768.79', '-10840.85', '-18621.40', '-5567.50', '-5696.39', '-5948.21', '-5535.70', '-16311.26', '-18750.05', '-12915.80', '-10113.33', '-7669.88', '-8118.20', '-7954.65', '-13748.98']
[NIC] [EEG] [EEG-20ch] Time: 1062211.849 | EEG: ['-4933.21', '-5957.94', '-5725.96', '-4561.14', '-18832.64', '-18778.85', '-10876.99', '-18633.37', '-5604.27', '-5732.87', '-5984.12', '-5571.46', '-16347.74', '-18760.49', '-12953.00', '-10149.24', '-7705.83', '-8155.06', '-7990.22', '-13783.98']
[NIC] [EEG] [EEG-20ch] Time: 1062211.851 | EEG: ['-4913.81', '-5939.53', '-5707.46', '-4542.64', '-18827.73', '-18773.37', '-10857.11', '-18628.55', '-5584.81', '-5713.80', '-5964.90', '-5552.91', '-16328.86', '-18755.29', '-12934.26', '-10130.50', '-7686.28', '-8134.65', '-7971.57', '-13764.81']
[NIC] [EEG] [EEG-20ch] Time: 1062211.853 | EEG: ['-4912.28', '-5939.06', '-5706.98', '-4541.73', '-18827.39', '-18772.89', '-10856.68', '-18628.17', '-5582.86', '-5712.65', '-5964.28', '-5552.67', '-16328.72', '-18754.91', '-12932.25', '-10130.88', '-7685.61', '-8134.46', '-7970.62', '-13766.00']
[NIC] [EEG] [EEG-20ch] Time: 1062211.855 | EEG: ['-4882.67', '-5907.63', '-5677.03', '-4511.45', '-18818.67', '-18764.31', '-10826.68', '-18618.20', '-5552.48', '-5682.47', '-5934.24', '-5520.63', '-16297.10', '-18746.57', '-12901.69', '-10099.75', '-7655.10', '-8103.61', '-7939.15', '-13735.34']
[NIC] [Accelerometer] [3ch] Time: 1062211.849 | Marker: ['186.00', '-304.00', '9326.00']
[NIC] [EEG] [EEG-20ch] Time: 1062211.857 | EEG: ['-4900.65', '-5925.23', '-5695.44', '-4529.95', '-18823.24', '-18769.55', '-10844.09', '-18623.45', '-5570.98', '-5700.21', '-5952.65', '-5538.85', '-16315.37', '-18751.62', '-12920.24', '-10117.39', '-7673.22', '-8122.02', '-7957.65', '-13753.70']
